time,time,input,counts,output,speed2,diff_output
1970-01-01 00:00:01.260,1260,32767,4735,34.91,32.58,0.0
1970-01-01 00:00:01.265,1265,32767,4750,34.91,37.23,0.4640000000000001
1970-01-01 00:00:01.270,1270,32767,4766,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:01.275,1275,32767,4779,30.25,30.25,0.9319999999999993
1970-01-01 00:00:01.280,1280,32767,4793,34.91,34.91,0.0
1970-01-01 00:00:01.285,1285,32767,4809,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.290,1290,32767,4823,32.58,34.91,1.3960000000000008
1970-01-01 00:00:01.295,1295,32767,4840,39.56,34.91,-1.3960000000000008
1970-01-01 00:00:01.300,1300,32767,4854,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.305,1305,32767,4870,37.23,37.23,-0.4640000000000001
1970-01-01 00:00:01.310,1310,32767,4885,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:01.315,1315,32767,4898,30.25,34.91,1.3959999999999995
1970-01-01 00:00:01.320,1320,32767,4914,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.325,1325,32767,4928,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.330,1330,32767,4943,34.91,32.58,0.0
1970-01-01 00:00:01.335,1335,32767,4958,34.91,32.58,0.0
1970-01-01 00:00:01.340,1340,32767,4972,34.91,34.91,0.0
1970-01-01 00:00:01.345,1345,32767,4988,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.350,1350,32767,5002,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.355,1355,32767,5018,37.23,32.58,-0.4640000000000001
1970-01-01 00:00:01.360,1360,32767,5033,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:01.365,1365,32767,5047,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.370,1370,32767,5062,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.375,1375,32767,5076,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.380,1380,32767,5092,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.385,1385,32767,5106,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.390,1390,32767,5121,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:01.395,1395,32767,5135,32.58,30.25,0.0
1970-01-01 00:00:01.400,1400,32767,5149,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.405,1405,32767,5165,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.410,1410,32767,5179,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.415,1415,32767,5194,34.91,32.58,0.0
1970-01-01 00:00:01.420,1420,32767,5209,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.425,1425,32767,5222,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.430,1430,32767,5238,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:01.435,1435,32767,5251,30.25,32.58,1.3959999999999995
1970-01-01 00:00:01.440,1440,32767,5267,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.445,1445,32767,5281,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.450,1450,32767,5295,34.91,34.91,0.4640000000000001
1970-01-01 00:00:01.455,1455,32767,5312,37.23,34.91,-0.9299999999999997
1970-01-01 00:00:01.460,1460,32767,5326,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.465,1465,32767,5341,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.470,1470,32767,5356,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.475,1475,32767,5371,34.91,34.91,-0.46599999999999964
1970-01-01 00:00:01.480,1480,32767,5385,32.58,30.25,0.0
1970-01-01 00:00:01.485,1485,32767,5399,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.490,1490,32767,5415,37.23,32.58,-0.4640000000000001
1970-01-01 00:00:01.495,1495,32767,5430,34.91,34.91,0.0
1970-01-01 00:00:01.500,1500,32767,5445,34.91,34.91,0.0
1970-01-01 00:00:01.505,1505,32767,5460,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.510,1510,32767,5474,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.515,1515,32767,5490,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.520,1520,32767,5504,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.525,1525,32767,5519,34.91,34.91,0.0
1970-01-01 00:00:01.530,1530,32767,5534,34.91,32.58,0.0
1970-01-01 00:00:01.535,1535,32767,5549,34.91,34.91,0.4640000000000001
1970-01-01 00:00:01.540,1540,32767,5565,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.545,1545,32767,5579,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.550,1550,32767,5594,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.555,1555,32767,5608,32.58,30.25,0.46599999999999964
1970-01-01 00:00:01.560,1560,32767,5622,34.91,37.23,0.0
1970-01-01 00:00:01.565,1565,32767,5638,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.570,1570,32767,5652,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.575,1575,32767,5667,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.580,1580,32767,5682,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.585,1585,32767,5696,34.91,34.91,0.0
1970-01-01 00:00:01.590,1590,32767,5712,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.595,1595,32767,5726,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.600,1600,32767,5742,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:01.605,1605,32767,5755,30.25,30.25,0.46599999999999964
1970-01-01 00:00:01.610,1610,32767,5769,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.615,1615,32767,5784,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.620,1620,32767,5798,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.625,1625,32767,5814,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.630,1630,32767,5828,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.635,1635,32767,5844,37.23,34.91,-0.4640000000000001
1970-01-01 00:00:01.640,1640,32767,5859,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:01.645,1645,32767,5872,30.25,34.91,1.3959999999999995
1970-01-01 00:00:01.650,1650,32767,5888,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.655,1655,32767,5902,32.58,34.91,0.9299999999999997
1970-01-01 00:00:01.660,1660,32767,5917,37.23,32.58,-1.3959999999999995
1970-01-01 00:00:01.665,1665,32767,5931,30.25,30.25,0.46599999999999964
1970-01-01 00:00:01.670,1670,32767,5945,32.58,32.58,0.9299999999999997
1970-01-01 00:00:01.675,1675,32767,5961,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.680,1680,32767,5975,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.685,1685,32767,5989,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:01.690,1690,32767,6004,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.695,1695,32767,6019,34.91,34.91,0.0
1970-01-01 00:00:01.700,1700,32767,6034,34.91,32.58,-0.9319999999999993
1970-01-01 00:00:01.705,1705,32767,6047,30.25,32.58,1.3959999999999995
1970-01-01 00:00:01.710,1710,32767,6063,37.23,32.58,-0.9299999999999997
1970-01-01 00:00:01.715,1715,32767,6077,32.58,32.58,0.46599999999999964
1970-01-01 00:00:01.720,1720,32767,6092,34.91,34.91,0.0
1970-01-01 00:00:01.725,1725,32767,6107,34.91,32.58,-0.46599999999999964
1970-01-01 00:00:01.730,1730,32767,6121,32.58,34.91,0.46599999999999964
1970-01-01 00:00:01.735,1735,32767,6136,34.91,30.25,-0.46599999999999964
1970-01-01 00:00:01.740,1740,32767,6150,32.58,32.58,0.0
1970-01-01 00:00:01.745,1745,32767,6164,32.58,32.58,0.46599999999999964
